7.76E-05,0.000161166,0.00024778,0.000300277,0.000336368,0.000361385,0.000378554,0.000390423,0.00039886,0.000404997,0.000409548,0.000412965,0.000415538,0.00041746,0.000418864,0.000419839,0.000420447,0.000420726,0.000420697,0.000420363,0.000419705,0.000418682,0.000417201,0.000415128,0.000412158,0.000407931,0.000401307,0.000391315,0.000374436,0.000351203,0.000295413,0.000201568,0.000195897
-0.00069294,-0.000617335,-0.000538702,-0.000493334,-0.000462137,-0.000439744,-0.000423821,-0.000412436,-0.000404133,-0.00039799,-0.000393397,-0.000389956,-0.000387394,-0.000385528,-0.000384227,-0.000383404,-0.000382997,-0.00038297,-0.000383303,-0.000383998,-0.000385078,-0.000386594,-0.000388641,-0.000391363,-0.000395038,-0.000400027,-0.000407213,-0.000417551,-0.000433314,-0.00045441,-0.000500019,-0.000587424,-0.000586648
-0.000260365,-0.000192743,-0.000122091,-8.38E-05,-5.75E-05,-3.78E-05,-2.31E-05,-1.21E-05,-3.92E-06,2.28E-06,6.97E-06,1.05E-05,1.32E-05,1.51E-05,1.64E-05,1.72E-05,1.76E-05,1.75E-05,1.71E-05,1.63E-05,1.50E-05,1.33E-05,1.10E-05,7.97E-06,3.96E-06,-1.38E-06,-8.69E-06,-1.89E-05,-3.30E-05,-5.15E-05,-8.63E-05,-0.000166636,-0.000158744
1.54E-05,1.49E-06,-9.40E-06,2.09E-06,1.68E-05,2.98E-05,4.08E-05,4.98E-05,5.71E-05,6.29E-05,6.75E-05,7.12E-05,7.41E-05,7.64E-05,7.81E-05,7.94E-05,8.04E-05,8.09E-05,8.12E-05,8.10E-05,8.05E-05,7.96E-05,7.82E-05,7.62E-05,7.34E-05,6.97E-05,6.47E-05,5.82E-05,5.02E-05,4.24E-05,3.25E-05,2.04E-05,9.67E-05
4.77E-06,-4.61E-06,-1.10E-05,-7.87E-06,-7.05E-07,7.13E-06,1.46E-05,2.13E-05,2.71E-05,3.19E-05,3.60E-05,3.92E-05,4.19E-05,4.41E-05,4.58E-05,4.71E-05,4.80E-05,4.86E-05,4.89E-05,4.89E-05,4.85E-05,4.78E-05,4.67E-05,4.51E-05,4.31E-05,4.04E-05,3.71E-05,3.33E-05,2.96E-05,2.83E-05,2.61E-05,1.01E-05,8.27E-05
2.59E-05,1.29E-05,3.06E-06,2.12E-06,5.09E-06,9.46E-06,1.43E-05,1.90E-05,2.34E-05,2.72E-05,3.05E-05,3.33E-05,3.56E-05,3.75E-05,3.90E-05,4.01E-05,4.10E-05,4.15E-05,4.18E-05,4.17E-05,4.14E-05,4.08E-05,3.99E-05,3.87E-05,3.72E-05,3.54E-05,3.34E-05,3.14E-05,3.01E-05,3.18E-05,3.27E-05,1.84E-05,9.32E-05
3.31E-05,2.35E-05,1.69E-05,1.47E-05,1.53E-05,1.74E-05,2.03E-05,2.34E-05,2.65E-05,2.94E-05,3.21E-05,3.43E-05,3.63E-05,3.79E-05,3.92E-05,4.02E-05,4.10E-05,4.15E-05,4.18E-05,4.19E-05,4.17E-05,4.13E-05,4.07E-05,4.00E-05,3.90E-05,3.80E-05,3.71E-05,3.64E-05,3.66E-05,3.99E-05,4.13E-05,2.31E-05,9.45E-05
4.05E-05,3.13E-05,2.51E-05,2.21E-05,2.13E-05,2.19E-05,2.34E-05,2.53E-05,2.74E-05,2.95E-05,3.15E-05,3.32E-05,3.48E-05,3.62E-05,3.73E-05,3.82E-05,3.89E-05,3.94E-05,3.97E-05,3.99E-05,3.98E-05,3.96E-05,3.93E-05,3.89E-05,3.85E-05,3.81E-05,3.79E-05,3.81E-05,3.92E-05,4.32E-05,4.49E-05,2.52E-05,9.61E-05
4.18E-05,3.40E-05,2.94E-05,2.63E-05,2.48E-05,2.44E-05,2.49E-05,2.60E-05,2.72E-05,2.87E-05,3.01E-05,3.14E-05,3.26E-05,3.37E-05,3.46E-05,3.54E-05,3.60E-05,3.64E-05,3.67E-05,3.69E-05,3.70E-05,3.70E-05,3.69E-05,3.68E-05,3.67E-05,3.68E-05,3.71E-05,3.78E-05,3.93E-05,4.34E-05,4.48E-05,2.28E-05,9.25E-05
4.26E-05,3.55E-05,3.17E-05,2.86E-05,2.67E-05,2.58E-05,2.56E-05,2.60E-05,2.66E-05,2.75E-05,2.84E-05,2.93E-05,3.02E-05,3.10E-05,3.17E-05,3.23E-05,3.29E-05,3.33E-05,3.36E-05,3.38E-05,3.39E-05,3.40E-05,3.41E-05,3.42E-05,3.44E-05,3.48E-05,3.54E-05,3.63E-05,3.79E-05,4.20E-05,4.29E-05,1.92E-05,8.88E-05
4.16E-05,3.53E-05,3.22E-05,2.93E-05,2.72E-05,2.59E-05,2.53E-05,2.52E-05,2.54E-05,2.58E-05,2.63E-05,2.69E-05,2.74E-05,2.80E-05,2.85E-05,2.90E-05,2.94E-05,2.98E-05,3.01E-05,3.03E-05,3.05E-05,3.07E-05,3.09E-05,3.11E-05,3.14E-05,3.20E-05,3.27E-05,3.37E-05,3.53E-05,3.92E-05,3.96E-05,1.43E-05,8.40E-05
3.99E-05,3.39E-05,3.13E-05,2.86E-05,2.64E-05,2.50E-05,2.41E-05,2.36E-05,2.34E-05,2.34E-05,2.36E-05,2.39E-05,2.42E-05,2.46E-05,2.50E-05,2.53E-05,2.56E-05,2.59E-05,2.61E-05,2.63E-05,2.66E-05,2.68E-05,2.70E-05,2.74E-05,2.78E-05,2.84E-05,2.92E-05,3.02E-05,3.16E-05,3.53E-05,3.53E-05,8.51E-06,7.90E-05
3.71E-05,3.15E-05,2.93E-05,2.68E-05,2.46E-05,2.30E-05,2.19E-05,2.12E-05,2.07E-05,2.05E-05,2.04E-05,2.05E-05,2.06E-05,2.07E-05,2.09E-05,2.11E-05,2.14E-05,2.16E-05,2.17E-05,2.19E-05,2.22E-05,2.24E-05,2.27E-05,2.30E-05,2.35E-05,2.41E-05,2.49E-05,2.58E-05,2.70E-05,3.05E-05,3.02E-05,1.86E-06,7.35E-05
3.36E-05,2.82E-05,2.63E-05,2.40E-05,2.18E-05,2.02E-05,1.89E-05,1.80E-05,1.74E-05,1.69E-05,1.66E-05,1.65E-05,1.64E-05,1.64E-05,1.65E-05,1.66E-05,1.67E-05,1.68E-05,1.69E-05,1.71E-05,1.73E-05,1.75E-05,1.78E-05,1.81E-05,1.86E-05,1.92E-05,1.99E-05,2.07E-05,2.17E-05,2.49E-05,2.44E-05,-5.46E-06,6.78E-05
2.94E-05,2.42E-05,2.26E-05,2.03E-05,1.82E-05,1.65E-05,1.52E-05,1.42E-05,1.34E-05,1.27E-05,1.23E-05,1.20E-05,1.18E-05,1.16E-05,1.16E-05,1.15E-05,1.16E-05,1.16E-05,1.17E-05,1.18E-05,1.19E-05,1.21E-05,1.24E-05,1.27E-05,1.31E-05,1.36E-05,1.43E-05,1.49E-05,1.58E-05,1.88E-05,1.80E-05,-1.34E-05,6.20E-05
2.45E-05,1.94E-05,1.80E-05,1.59E-05,1.38E-05,1.22E-05,1.08E-05,9.66E-06,8.74E-06,8.01E-06,7.44E-06,6.99E-06,6.65E-06,6.39E-06,6.20E-06,6.08E-06,6.00E-06,5.96E-06,5.97E-06,6.02E-06,6.12E-06,6.27E-06,6.47E-06,6.74E-06,7.08E-06,7.51E-06,8.05E-06,8.56E-06,9.24E-06,1.21E-05,1.11E-05,-2.20E-05,5.60E-05
1.91E-05,1.40E-05,1.28E-05,1.08E-05,8.82E-06,7.16E-06,5.75E-06,4.56E-06,3.56E-06,2.73E-06,2.04E-06,1.49E-06,1.03E-06,6.70E-07,3.83E-07,1.63E-07,0,-1.10E-07,-1.72E-07,-1.85E-07,-1.49E-07,-6.23E-08,7.98E-08,2.82E-07,5.49E-07,8.93E-07,1.32E-06,1.70E-06,2.21E-06,5.00E-06,3.81E-06,-3.11E-05,4.99E-05
1.31E-05,8.01E-06,7.08E-06,5.15E-06,3.19E-06,1.55E-06,1.34E-07,-1.10E-06,-2.17E-06,-3.07E-06,-3.85E-06,-4.50E-06,-5.05E-06,-5.50E-06,-5.88E-06,-6.18E-06,-6.43E-06,-6.61E-06,-6.74E-06,-6.83E-06,-6.85E-06,-6.83E-06,-6.76E-06,-6.63E-06,-6.45E-06,-6.20E-06,-5.88E-06,-5.63E-06,-5.28E-06,-2.56E-06,-3.90E-06,-4.07E-05,4.37E-05
6.60E-06,1.52E-06,7.81E-07,-1.06E-06,-2.97E-06,-4.58E-06,-6.01E-06,-7.28E-06,-8.39E-06,-9.36E-06,-1.02E-05,-1.09E-05,-1.16E-05,-1.21E-05,-1.26E-05,-1.30E-05,-1.33E-05,-1.35E-05,-1.37E-05,-1.39E-05,-1.40E-05,-1.40E-05,-1.40E-05,-1.40E-05,-1.39E-05,-1.37E-05,-1.35E-05,-1.34E-05,-1.32E-05,-1.05E-05,-1.20E-05,-5.08E-05,3.75E-05
-3.30E-07,-5.44E-06,-5.99E-06,-7.74E-06,-9.61E-06,-1.12E-05,-1.26E-05,-1.39E-05,-1.51E-05,-1.61E-05,-1.70E-05,-1.78E-05,-1.85E-05,-1.91E-05,-1.97E-05,-2.01E-05,-2.05E-05,-2.08E-05,-2.11E-05,-2.13E-05,-2.15E-05,-2.16E-05,-2.17E-05,-2.17E-05,-2.17E-05,-2.17E-05,-2.16E-05,-2.16E-05,-2.15E-05,-1.88E-05,-2.04E-05,-6.15E-05,3.13E-05
-7.66E-06,-1.28E-05,-1.32E-05,-1.49E-05,-1.67E-05,-1.82E-05,-1.97E-05,-2.10E-05,-2.22E-05,-2.32E-05,-2.42E-05,-2.51E-05,-2.59E-05,-2.65E-05,-2.71E-05,-2.77E-05,-2.81E-05,-2.85E-05,-2.89E-05,-2.92E-05,-2.94E-05,-2.96E-05,-2.97E-05,-2.99E-05,-2.99E-05,-3.00E-05,-3.00E-05,-3.01E-05,-3.01E-05,-2.75E-05,-2.91E-05,-7.26E-05,2.50E-05
-1.53E-05,-2.06E-05,-2.07E-05,-2.23E-05,-2.41E-05,-2.57E-05,-2.71E-05,-2.84E-05,-2.96E-05,-3.08E-05,-3.18E-05,-3.27E-05,-3.36E-05,-3.43E-05,-3.50E-05,-3.56E-05,-3.61E-05,-3.66E-05,-3.70E-05,-3.73E-05,-3.76E-05,-3.79E-05,-3.81E-05,-3.83E-05,-3.85E-05,-3.86E-05,-3.87E-05,-3.90E-05,-3.91E-05,-3.64E-05,-3.82E-05,-8.43E-05,1.87E-05
-2.33E-05,-2.87E-05,-2.86E-05,-3.01E-05,-3.19E-05,-3.34E-05,-3.49E-05,-3.62E-05,-3.75E-05,-3.86E-05,-3.97E-05,-4.07E-05,-4.16E-05,-4.24E-05,-4.32E-05,-4.38E-05,-4.44E-05,-4.50E-05,-4.54E-05,-4.58E-05,-4.62E-05,-4.65E-05,-4.68E-05,-4.71E-05,-4.74E-05,-4.76E-05,-4.78E-05,-4.82E-05,-4.85E-05,-4.57E-05,-4.75E-05,-9.65E-05,1.24E-05
-3.15E-05,-3.70E-05,-3.68E-05,-3.82E-05,-3.99E-05,-4.15E-05,-4.29E-05,-4.43E-05,-4.56E-05,-4.68E-05,-4.79E-05,-4.90E-05,-5.00E-05,-5.09E-05,-5.17E-05,-5.24E-05,-5.31E-05,-5.36E-05,-5.42E-05,-5.46E-05,-5.51E-05,-5.54E-05,-5.58E-05,-5.62E-05,-5.65E-05,-5.69E-05,-5.72E-05,-5.77E-05,-5.81E-05,-5.53E-05,-5.72E-05,-0.000109258,6.16E-06
-3.99E-05,-4.56E-05,-4.51E-05,-4.65E-05,-4.82E-05,-4.97E-05,-5.12E-05,-5.26E-05,-5.39E-05,-5.52E-05,-5.64E-05,-5.76E-05,-5.86E-05,-5.96E-05,-6.05E-05,-6.13E-05,-6.20E-05,-6.26E-05,-6.32E-05,-6.37E-05,-6.42E-05,-6.46E-05,-6.50E-05,-6.55E-05,-6.59E-05,-6.64E-05,-6.68E-05,-6.75E-05,-6.81E-05,-6.53E-05,-6.73E-05,-0.000122612,-2.09E-07
-4.84E-05,-5.43E-05,-5.36E-05,-5.49E-05,-5.66E-05,-5.81E-05,-5.96E-05,-6.11E-05,-6.25E-05,-6.39E-05,-6.52E-05,-6.64E-05,-6.75E-05,-6.86E-05,-6.95E-05,-7.04E-05,-7.11E-05,-7.18E-05,-7.25E-05,-7.30E-05,-7.35E-05,-7.40E-05,-7.45E-05,-7.50E-05,-7.55E-05,-7.61E-05,-7.67E-05,-7.75E-05,-7.84E-05,-7.56E-05,-7.78E-05,-0.000136526,-6.53E-06
-5.70E-05,-6.31E-05,-6.22E-05,-6.34E-05,-6.51E-05,-6.67E-05,-6.82E-05,-6.98E-05,-7.13E-05,-7.27E-05,-7.41E-05,-7.54E-05,-7.66E-05,-7.78E-05,-7.88E-05,-7.97E-05,-8.06E-05,-8.13E-05,-8.19E-05,-8.25E-05,-8.31E-05,-8.36E-05,-8.41E-05,-8.46E-05,-8.52E-05,-8.59E-05,-8.67E-05,-8.78E-05,-8.90E-05,-8.63E-05,-8.88E-05,-0.000151391,-1.34E-05
-6.54E-05,-7.18E-05,-7.08E-05,-7.21E-05,-7.38E-05,-7.54E-05,-7.70E-05,-7.86E-05,-8.02E-05,-8.18E-05,-8.33E-05,-8.47E-05,-8.61E-05,-8.73E-05,-8.84E-05,-8.94E-05,-9.03E-05,-9.11E-05,-9.18E-05,-9.24E-05,-9.29E-05,-9.34E-05,-9.39E-05,-9.45E-05,-9.52E-05,-9.60E-05,-9.70E-05,-9.84E-05,-1.00E-04,-9.76E-05,-0.000100709,-0.000167115,-2.03E-05
-7.41E-05,-8.07E-05,-7.94E-05,-8.06E-05,-8.23E-05,-8.40E-05,-8.57E-05,-8.74E-05,-8.91E-05,-9.09E-05,-9.25E-05,-9.41E-05,-9.55E-05,-9.69E-05,-9.81E-05,-9.92E-05,-0.00010015,-0.000100972,-0.000101677,-0.000102283,-0.000102817,-0.000103313,-0.000103815,-0.00010438,-0.000105077,-0.000105971,-0.000107132,-0.000108873,-0.000111079,-0.000109305,-0.000113555,-0.000184971,-2.98E-05
-8.00E-05,-8.77E-05,-8.68E-05,-8.79E-05,-8.97E-05,-9.14E-05,-9.32E-05,-9.51E-05,-9.69E-05,-9.88E-05,-0.000100604,-0.0001023,-0.000103871,-0.000105296,-0.000106563,-0.000107661,-0.00010859,-0.000109353,-0.000109961,-0.000110431,-0.000110791,-0.000111081,-0.000111351,-0.000111672,-0.000112139,-0.000112853,-0.000113956,-0.000115855,-0.000118582,-0.000117571,-0.000123689,-0.000198811,-3.31E-05
-9.76E-05,-0.000102431,-9.82E-05,-9.84E-05,-1.00E-04,-0.000101661,-0.000103537,-0.000105547,-0.000107605,-0.000109645,-0.000111621,-0.000113493,-0.000115229,-0.000116806,-0.000118207,-0.000119419,-0.000120439,-0.000121268,-0.000121917,-0.000122402,-0.000122752,-0.000123008,-0.00012323,-0.000123494,-0.000123928,-0.00012466,-0.000125956,-0.00012831,-0.000132196,-0.000132969,-0.000145496,-0.000233964,-6.65E-05
-0.000119314,-0.00012602,-0.000123011,-0.000123395,-0.000125488,-0.000127614,-0.000130025,-0.000132623,-0.000135355,-0.000138149,-0.000140969,-0.000143781,-0.00014656,-0.000149291,-0.000151962,-0.000154568,-0.000157113,-0.000159603,-0.000162053,-0.000164485,-0.00016693,-0.000169428,-0.000172045,-0.000174845,-0.000177995,-0.000181536,-0.000186015,-0.00019148,-0.000199836,-0.000203523,-0.000229513,-0.000324853,-0.000148362
-8.19E-05,-9.05E-05,-8.87E-05,-8.91E-05,-9.15E-05,-9.36E-05,-9.59E-05,-9.82E-05,-0.000100465,-0.000102525,-0.000104339,-0.000105838,-0.000106973,-0.000107697,-0.000107973,-0.00010777,-0.000107067,-0.000105845,-0.000104097,-0.000101821,-9.90E-05,-9.57E-05,-9.20E-05,-8.78E-05,-8.34E-05,-7.87E-05,-7.46E-05,-7.05E-05,-6.99E-05,-6.23E-05,-8.67E-05,-0.000172981,2.92E-05
